log_id,pipeline_id,domaine,date_run,statut,duree_sec,volume_lignes_traitees
LOG_007579,PIPE_FIN_08,Finance,2024-07-07 02:05:44,succès,199.9,394962
LOG_002480,PIPE_RH_09,RH,2024-07-07 02:12:45,succès,3521.8,1309078
LOG_006543,PIPE_VEN_05,Ventes,2024-07-07 02:19:55,succès,693.5,408737
LOG_006935,PIPE_MAR_02,Marketing,2024-07-07 02:24:17,succès,3347.6,1018315
LOG_006375,PIPE_FIN_06,Finance,2024-07-07 03:32:06,échec,116.4,0
LOG_009293,PIPE_RH_06,RH,2024-07-07 03:33:31,succès,372.4,298355
LOG_009662,PIPE_RH_01,RH,2024-07-07 04:35:58,succès,1197.7,1934981
LOG_009602,PIPE_RH_09,RH,2024-07-07 05:03:45,avertissement,1554.6,921874
LOG_009664,PIPE_VEN_08,Ventes,2024-07-07 05:11:19,succès,2580.4,384558
LOG_001061,PIPE_FIN_03,Finance,2024-07-07 05:34:17,succès,219.4,286364
LOG_003999,PIPE_MAR_10,Marketing,2024-07-07 07:30:49,succès,2723.7,681876
LOG_005232,PIPE_MAR_04,Marketing,2024-07-07 08:11:55,succès,1803.6,1903380
LOG_001782,PIPE_FIN_07,Finance,2024-07-07 08:16:29,succès,556.4,785285
LOG_008571,PIPE_FIN_05,Finance,2024-07-07 09:29:43,succès,2036.3,974402
LOG_009091,PIPE_RH_07,RH,2024-07-07 09:41:24,succès,2786.6,1859669
LOG_003537,PIPE_FIN_06,Finance,2024-07-07 09:54:48,succès,883.1,660146
LOG_005627,PIPE_FIN_10,Finance,2024-07-07 10:33:29,succès,2158.9,1875052
LOG_005651,PIPE_MAR_07,Marketing,2024-07-07 11:04:28,succès,2624.4,834376
LOG_000087,PIPE_FIN_08,Finance,2024-07-07 11:29:23,succès,2637.8,189123
LOG_003569,PIPE_VEN_03,Ventes,2024-07-07 12:03:12,échec,57.6,0
LOG_007078,PIPE_VEN_05,Ventes,2024-07-07 12:06:17,succès,2249.2,1904621
LOG_005122,PIPE_VEN_09,Ventes,2024-07-07 12:31:20,succès,2858.1,412263
LOG_006724,PIPE_RH_03,RH,2024-07-07 12:34:14,échec,103.5,0
LOG_007714,PIPE_FIN_03,Finance,2024-07-07 12:39:47,avertissement,940.8,1943210
LOG_005255,PIPE_VEN_08,Ventes,2024-07-07 13:22:46,succès,3105.0,1852203
LOG_002050,PIPE_MAR_04,Marketing,2024-07-07 13:25:01,succès,449.5,1644379
LOG_007484,PIPE_FIN_05,Finance,2024-07-07 14:03:49,avertissement,1995.7,289043
LOG_009791,PIPE_FIN_09,Finance,2024-07-07 14:47:20,succès,3450.6,1929822
LOG_009727,PIPE_MAR_06,Marketing,2024-07-07 16:52:36,succès,507.8,1947826
LOG_007235,PIPE_VEN_08,Ventes,2024-07-07 17:27:36,succès,1255.1,517204
LOG_006023,PIPE_FIN_09,Finance,2024-07-07 17:51:38,succès,478.5,1981205
LOG_001209,PIPE_RH_10,RH,2024-07-07 18:13:25,échec,113.2,0
LOG_003782,PIPE_MAR_02,Marketing,2024-07-07 18:56:03,échec,85.1,0
LOG_009634,PIPE_RH_05,RH,2024-07-07 19:55:09,succès,887.6,1545829
LOG_007648,PIPE_MAR_05,Marketing,2024-07-07 20:12:03,succès,2597.2,1934199
LOG_005385,PIPE_FIN_10,Finance,2024-07-07 20:35:47,avertissement,1367.2,1080347
LOG_000989,PIPE_FIN_03,Finance,2024-07-07 20:37:55,succès,2153.5,637782
LOG_009942,PIPE_RH_03,RH,2024-07-07 21:20:43,succès,1167.4,503681
LOG_003346,PIPE_VEN_02,Ventes,2024-07-07 21:32:34,succès,168.2,737867
LOG_001941,PIPE_MAR_02,Marketing,2024-07-07 21:54:30,succès,814.8,734643
LOG_002048,PIPE_MAR_01,Marketing,2024-07-08 00:07:17,échec,65.6,0
LOG_003421,PIPE_MAR_03,Marketing,2024-07-08 00:18:40,succès,3523.3,581007
LOG_009904,PIPE_RH_01,RH,2024-07-08 00:19:00,succès,332.3,706528
LOG_007065,PIPE_FIN_07,Finance,2024-07-08 01:02:52,avertissement,1397.1,346798
LOG_007063,PIPE_MAR_10,Marketing,2024-07-08 01:24:35,succès,825.6,1618262
LOG_002789,PIPE_RH_01,RH,2024-07-08 01:32:26,succès,18.4,745472
LOG_004571,PIPE_MAR_09,Marketing,2024-07-08 01:41:42,succès,2311.4,1413862
LOG_006699,PIPE_FIN_06,Finance,2024-07-08 01:57:37,succès,1040.2,1534781
LOG_002846,PIPE_FIN_02,Finance,2024-07-08 02:38:32,succès,3305.9,858124
LOG_004384,PIPE_VEN_10,Ventes,2024-07-08 02:47:30,échec,72.4,0
LOG_000051,PIPE_VEN_09,Ventes,2024-07-08 03:01:15,succès,1135.7,678054
LOG_002119,PIPE_VEN_03,Ventes,2024-07-08 03:10:45,avertissement,2108.9,326635
LOG_001381,PIPE_VEN_06,Ventes,2024-07-08 03:28:55,succès,3256.7,1482719
LOG_008617,PIPE_MAR_01,Marketing,2024-07-08 04:12:57,succès,2987.1,524064
LOG_008751,PIPE_VEN_04,Ventes,2024-07-08 04:29:48,succès,2374.3,62828
LOG_001287,PIPE_MAR_05,Marketing,2024-07-08 04:30:45,succès,1752.5,1239599
LOG_000067,PIPE_VEN_08,Ventes,2024-07-08 04:31:26,succès,3475.4,696343
LOG_003120,PIPE_MAR_04,Marketing,2024-07-08 04:32:23,succès,696.8,797612
LOG_004206,PIPE_RH_05,RH,2024-07-08 04:36:58,succès,268.8,1666886
LOG_001031,PIPE_VEN_01,Ventes,2024-07-08 04:37:53,succès,1219.1,1512171
LOG_005167,PIPE_FIN_07,Finance,2024-07-08 04:48:12,succès,96.3,1276181
LOG_004718,PIPE_RH_06,RH,2024-07-08 05:05:37,succès,350.8,145312
LOG_002573,PIPE_MAR_01,Marketing,2024-07-08 05:11:00,succès,2990.5,865016
LOG_004467,PIPE_VEN_05,Ventes,2024-07-08 06:06:07,succès,1153.7,1822652
LOG_007723,PIPE_RH_05,RH,2024-07-08 06:20:37,succès,2569.0,534601
LOG_003103,PIPE_MAR_03,Marketing,2024-07-08 07:29:41,échec,68.7,0
LOG_000840,PIPE_MAR_02,Marketing,2024-07-08 07:51:50,succès,566.2,555820
LOG_008292,PIPE_RH_10,RH,2024-07-08 07:54:52,succès,2417.2,590032
LOG_008951,PIPE_MAR_04,Marketing,2024-07-08 09:39:39,succès,3481.1,64700
LOG_008414,PIPE_FIN_01,Finance,2024-07-08 10:42:48,avertissement,2166.0,1838368
LOG_009526,PIPE_VEN_02,Ventes,2024-07-08 11:17:41,succès,2174.9,1739602
LOG_004830,PIPE_VEN_09,Ventes,2024-07-08 11:19:18,succès,1242.2,1962530
LOG_005626,PIPE_MAR_03,Marketing,2024-07-08 12:13:42,succès,2104.5,437954
LOG_002031,PIPE_FIN_03,Finance,2024-07-08 12:52:49,succès,950.8,797626
LOG_009523,PIPE_VEN_06,Ventes,2024-07-08 13:59:50,succès,235.8,423709
LOG_002070,PIPE_FIN_02,Finance,2024-07-08 14:02:30,échec,77.0,0
LOG_001824,PIPE_VEN_09,Ventes,2024-07-08 14:18:48,succès,63.5,985537
LOG_007267,PIPE_VEN_08,Ventes,2024-07-08 14:20:27,succès,1838.7,5156
LOG_005525,PIPE_RH_02,RH,2024-07-08 15:13:22,échec,65.0,0
LOG_009479,PIPE_FIN_02,Finance,2024-07-08 16:51:26,échec,75.6,0
LOG_004059,PIPE_FIN_08,Finance,2024-07-08 17:16:59,succès,1437.6,550133
LOG_002611,PIPE_FIN_03,Finance,2024-07-08 17:33:29,succès,1196.4,230104
LOG_001737,PIPE_MAR_07,Marketing,2024-07-08 18:28:25,échec,49.6,0
LOG_008760,PIPE_RH_08,RH,2024-07-08 18:53:01,succès,991.8,434093
LOG_002130,PIPE_MAR_05,Marketing,2024-07-08 19:00:52,avertissement,3159.4,1600589
LOG_000047,PIPE_VEN_10,Ventes,2024-07-08 19:29:35,succès,634.8,1088446
LOG_001636,PIPE_RH_05,RH,2024-07-08 19:36:28,succès,1518.7,694705
LOG_000470,PIPE_FIN_10,Finance,2024-07-08 19:57:01,succès,3084.4,311157
LOG_005777,PIPE_RH_04,RH,2024-07-08 20:05:31,succès,2395.0,993278
LOG_006897,PIPE_FIN_02,Finance,2024-07-08 20:05:48,succès,790.2,571771
LOG_000693,PIPE_MAR_06,Marketing,2024-07-08 20:22:12,succès,1758.1,131929
LOG_002738,PIPE_MAR_02,Marketing,2024-07-08 20:25:00,succès,1118.6,209755
LOG_006285,PIPE_RH_07,RH,2024-07-08 21:00:38,avertissement,2679.6,1060014
LOG_005971,PIPE_MAR_09,Marketing,2024-07-08 21:06:05,succès,2690.1,121226
LOG_003862,PIPE_FIN_04,Finance,2024-07-08 21:21:06,succès,3317.3,1711241
LOG_000827,PIPE_MAR_09,Marketing,2024-07-08 21:27:26,succès,3004.9,163542
LOG_006175,PIPE_VEN_05,Ventes,2024-07-08 22:16:40,succès,3476.4,1106788
LOG_004566,PIPE_VEN_09,Ventes,2024-07-08 22:46:13,succès,1674.4,503970
LOG_002656,PIPE_VEN_01,Ventes,2024-07-08 23:14:06,échec,68.1,0
LOG_008934,PIPE_MAR_03,Marketing,2024-07-08 23:35:57,succès,960.4,1935291
LOG_004080,PIPE_RH_03,RH,2024-07-08 23:53:44,échec,30.2,0
LOG_000225,PIPE_FIN_10,Finance,2024-07-08 23:58:45,échec,10.2,0
LOG_007542,PIPE_FIN_05,Finance,2024-07-09 00:08:58,avertissement,1998.7,1120003
LOG_007943,PIPE_RH_02,RH,2024-07-09 00:24:51,succès,1914.6,554594
LOG_006001,PIPE_MAR_05,Marketing,2024-07-09 00:41:53,succès,3397.5,1734117
LOG_009457,PIPE_FIN_03,Finance,2024-07-09 01:41:00,succès,888.2,160126
LOG_009779,PIPE_MAR_10,Marketing,2024-07-09 02:10:56,succès,1175.6,319718
LOG_009078,PIPE_RH_06,RH,2024-07-09 02:13:33,succès,2048.1,1909348
LOG_006490,PIPE_FIN_03,Finance,2024-07-09 02:25:41,succès,1718.2,81542
LOG_007185,PIPE_VEN_07,Ventes,2024-07-09 02:38:48,succès,1936.6,725139
LOG_002424,PIPE_MAR_07,Marketing,2024-07-09 02:47:56,succès,1619.6,1390434
LOG_007274,PIPE_FIN_09,Finance,2024-07-09 02:48:16,succès,967.6,403990
LOG_009475,PIPE_VEN_10,Ventes,2024-07-09 02:58:37,succès,3042.3,75091
LOG_003602,PIPE_FIN_09,Finance,2024-07-09 03:33:52,succès,1251.2,1443695
LOG_004155,PIPE_VEN_05,Ventes,2024-07-09 03:52:03,succès,804.2,1602530
LOG_005369,PIPE_RH_09,RH,2024-07-09 03:53:14,succès,2136.3,229327
LOG_005276,PIPE_FIN_03,Finance,2024-07-09 03:56:08,succès,2126.4,272858
LOG_002346,PIPE_MAR_07,Marketing,2024-07-09 04:12:21,succès,2127.3,1664399
LOG_009860,PIPE_RH_01,RH,2024-07-09 04:25:31,succès,1946.4,1354709
LOG_000751,PIPE_MAR_09,Marketing,2024-07-09 04:57:37,échec,41.3,0
LOG_002049,PIPE_MAR_08,Marketing,2024-07-09 05:03:47,succès,1088.8,482455
LOG_003166,PIPE_RH_03,RH,2024-07-09 05:07:04,succès,2193.8,79577
LOG_008810,PIPE_VEN_10,Ventes,2024-07-09 05:10:24,succès,336.5,246831
LOG_000201,PIPE_FIN_08,Finance,2024-07-09 05:23:21,succès,3282.2,1289537
LOG_002806,PIPE_RH_08,RH,2024-07-09 06:10:48,succès,1303.3,1136681
LOG_003635,PIPE_VEN_01,Ventes,2024-07-09 06:26:17,succès,643.7,1946401
LOG_008316,PIPE_VEN_03,Ventes,2024-07-09 07:10:16,succès,2278.3,1707642
LOG_000694,PIPE_FIN_04,Finance,2024-07-09 07:30:06,succès,1866.8,1659912
LOG_002995,PIPE_FIN_09,Finance,2024-07-09 08:24:01,avertissement,344.8,577638
LOG_000704,PIPE_FIN_04,Finance,2024-07-09 09:04:01,succès,2134.5,282636
LOG_001054,PIPE_VEN_08,Ventes,2024-07-09 09:52:26,succès,193.6,1127026
LOG_005970,PIPE_VEN_06,Ventes,2024-07-09 10:14:25,succès,1454.8,668905
LOG_000864,PIPE_VEN_09,Ventes,2024-07-09 10:38:27,succès,221.1,420990
LOG_000188,PIPE_RH_08,RH,2024-07-09 10:53:06,succès,3531.8,532043
LOG_008669,PIPE_VEN_06,Ventes,2024-07-09 10:59:22,succès,2681.3,1382349
LOG_003846,PIPE_RH_05,RH,2024-07-09 11:14:49,succès,2058.8,1522841
LOG_004249,PIPE_MAR_03,Marketing,2024-07-09 12:19:52,succès,2691.1,1268824
LOG_002849,PIPE_MAR_04,Marketing,2024-07-09 13:50:58,succès,1001.1,350403
LOG_009096,PIPE_FIN_06,Finance,2024-07-09 14:09:16,succès,2865.4,1681781
LOG_007516,PIPE_VEN_09,Ventes,2024-07-09 15:33:20,succès,1824.0,1737571
LOG_006291,PIPE_VEN_04,Ventes,2024-07-09 16:32:13,succès,3123.1,1316086
LOG_008627,PIPE_FIN_04,Finance,2024-07-09 17:32:19,succès,636.8,739032
LOG_004196,PIPE_VEN_03,Ventes,2024-07-09 17:39:41,succès,1204.0,1304557
LOG_004077,PIPE_FIN_10,Finance,2024-07-09 17:43:43,succès,3168.6,1696385
LOG_007483,PIPE_FIN_06,Finance,2024-07-09 17:53:45,succès,3138.7,654179
LOG_008982,PIPE_RH_09,RH,2024-07-09 18:06:50,succès,90.2,948421
LOG_006053,PIPE_MAR_05,Marketing,2024-07-09 18:19:56,succès,352.5,240763
LOG_004348,PIPE_MAR_09,Marketing,2024-07-09 18:26:55,succès,3537.4,2385
LOG_005563,PIPE_MAR_03,Marketing,2024-07-09 18:37:35,succès,2857.5,1181909
LOG_002417,PIPE_MAR_01,Marketing,2024-07-09 18:48:18,avertissement,745.7,1445854
LOG_001273,PIPE_RH_07,RH,2024-07-09 18:55:15,succès,3156.9,624312
LOG_004456,PIPE_MAR_02,Marketing,2024-07-09 19:17:13,succès,1462.4,1100067
LOG_000097,PIPE_FIN_03,Finance,2024-07-09 19:19:53,avertissement,1099.2,1033208
LOG_008289,PIPE_FIN_04,Finance,2024-07-09 19:20:03,succès,1971.5,767465
LOG_008673,PIPE_VEN_04,Ventes,2024-07-09 19:51:06,succès,3222.1,243210
LOG_003641,PIPE_RH_02,RH,2024-07-09 19:54:55,succès,2204.2,1115569
LOG_000667,PIPE_VEN_10,Ventes,2024-07-09 20:07:26,succès,266.0,1946357
LOG_009805,PIPE_FIN_10,Finance,2024-07-09 20:16:41,succès,826.9,590600
LOG_003921,PIPE_MAR_07,Marketing,2024-07-09 20:27:05,succès,382.3,1322020
LOG_008464,PIPE_VEN_03,Ventes,2024-07-09 20:43:27,succès,2856.4,1227815
LOG_001728,PIPE_RH_08,RH,2024-07-09 20:53:13,succès,340.1,647291
LOG_000454,PIPE_RH_09,RH,2024-07-09 22:02:33,avertissement,252.8,975473
LOG_006770,PIPE_FIN_02,Finance,2024-07-09 22:14:56,succès,3374.7,625601
LOG_000450,PIPE_VEN_04,Ventes,2024-07-09 22:17:22,succès,1381.8,314850
LOG_001593,PIPE_RH_05,RH,2024-07-09 23:09:01,avertissement,1872.4,1641754
LOG_006636,PIPE_FIN_10,Finance,2024-07-09 23:12:13,succès,743.9,424111
LOG_007590,PIPE_VEN_05,Ventes,2024-07-09 23:18:47,succès,400.9,1396546
LOG_005204,PIPE_FIN_08,Finance,2024-07-09 23:21:13,succès,43.0,884653
LOG_005301,PIPE_RH_03,RH,2024-07-09 23:24:05,succès,2026.7,1152922
LOG_009881,PIPE_RH_09,RH,2024-07-10 00:21:11,succès,281.2,1679544
LOG_000624,PIPE_FIN_07,Finance,2024-07-10 00:42:26,avertissement,3015.7,1234926
LOG_003588,PIPE_FIN_03,Finance,2024-07-10 01:28:57,succès,1069.1,142918
LOG_003948,PIPE_FIN_04,Finance,2024-07-10 02:20:24,succès,1329.0,149560
LOG_003577,PIPE_VEN_06,Ventes,2024-07-10 02:43:02,succès,2935.2,1278318
LOG_007939,PIPE_RH_10,RH,2024-07-10 02:48:05,succès,3116.8,774966
LOG_001390,PIPE_VEN_04,Ventes,2024-07-10 02:52:16,succès,1515.1,941430
LOG_003258,PIPE_VEN_05,Ventes,2024-07-10 03:43:50,succès,3400.7,533751
LOG_007014,PIPE_MAR_06,Marketing,2024-07-10 05:04:08,succès,2982.9,1534337
LOG_007151,PIPE_FIN_03,Finance,2024-07-10 05:38:21,succès,3095.0,1426300
LOG_009120,PIPE_FIN_05,Finance,2024-07-10 06:04:12,succès,2640.4,1683363
LOG_000764,PIPE_FIN_10,Finance,2024-07-10 06:20:29,succès,2487.5,126005
LOG_003552,PIPE_RH_04,RH,2024-07-10 06:30:15,succès,1804.3,269172
LOG_002976,PIPE_FIN_01,Finance,2024-07-10 07:18:19,avertissement,1353.8,117511
LOG_009827,PIPE_VEN_08,Ventes,2024-07-10 07:29:05,échec,48.8,0
LOG_003373,PIPE_MAR_02,Marketing,2024-07-10 08:22:10,succès,1416.7,1421001
LOG_006930,PIPE_RH_07,RH,2024-07-10 08:57:11,avertissement,732.4,1737112
LOG_006243,PIPE_RH_05,RH,2024-07-10 09:58:06,succès,2550.8,1438688
LOG_007717,PIPE_MAR_03,Marketing,2024-07-10 10:02:29,succès,1419.8,1045350
LOG_003474,PIPE_FIN_08,Finance,2024-07-10 10:32:10,succès,702.4,343195
LOG_001126,PIPE_MAR_06,Marketing,2024-07-10 11:01:40,succès,1909.0,1963699
LOG_004991,PIPE_MAR_08,Marketing,2024-07-10 11:17:49,échec,52.7,0
LOG_009195,PIPE_VEN_05,Ventes,2024-07-10 11:43:04,succès,3143.6,263712
LOG_000910,PIPE_VEN_04,Ventes,2024-07-10 11:58:41,succès,203.0,732047
LOG_002801,PIPE_VEN_04,Ventes,2024-07-10 12:43:24,succès,3030.1,1153970
LOG_000538,PIPE_VEN_04,Ventes,2024-07-10 13:42:45,succès,3315.4,1881311
LOG_003541,PIPE_FIN_04,Finance,2024-07-10 14:53:53,succès,2138.9,1507985
LOG_009792,PIPE_MAR_01,Marketing,2024-07-10 15:14:56,succès,3267.2,1207573
LOG_006281,PIPE_VEN_06,Ventes,2024-07-10 15:26:31,succès,2255.1,393393
LOG_007835,PIPE_MAR_07,Marketing,2024-07-10 15:33:02,échec,62.8,0
LOG_001226,PIPE_RH_03,RH,2024-07-10 16:00:19,succès,1546.9,545690
LOG_004773,PIPE_FIN_08,Finance,2024-07-10 16:02:08,succès,2315.0,1623172
LOG_004062,PIPE_FIN_02,Finance,2024-07-10 16:33:40,succès,308.4,460647
LOG_004091,PIPE_FIN_07,Finance,2024-07-10 16:36:06,succès,3047.9,1331982
LOG_009219,PIPE_FIN_04,Finance,2024-07-10 16:58:48,avertissement,2842.7,1381915
LOG_003603,PIPE_MAR_10,Marketing,2024-07-10 17:00:04,succès,3207.6,1885036
LOG_003734,PIPE_VEN_09,Ventes,2024-07-10 17:01:43,succès,2034.5,225292
LOG_003595,PIPE_RH_05,RH,2024-07-10 17:13:59,succès,2305.1,476971
LOG_009595,PIPE_FIN_07,Finance,2024-07-10 17:24:31,succès,3175.3,1158091
LOG_003574,PIPE_FIN_10,Finance,2024-07-10 17:35:25,succès,2898.0,188152
LOG_008944,PIPE_VEN_06,Ventes,2024-07-10 17:38:34,succès,2391.0,1135697
LOG_008115,PIPE_FIN_08,Finance,2024-07-10 17:43:47,succès,112.1,1552788
LOG_003816,PIPE_MAR_04,Marketing,2024-07-10 18:13:51,succès,541.8,837610
LOG_009395,PIPE_MAR_05,Marketing,2024-07-10 19:16:55,échec,82.6,0
LOG_005319,PIPE_FIN_07,Finance,2024-07-10 19:38:54,succès,2597.0,1190494
LOG_008613,PIPE_MAR_07,Marketing,2024-07-10 19:53:38,succès,1297.5,992132
LOG_000478,PIPE_RH_08,RH,2024-07-10 19:59:19,succès,2068.1,1723299
LOG_006278,PIPE_VEN_03,Ventes,2024-07-10 20:19:18,succès,302.7,1204785
LOG_009124,PIPE_FIN_04,Finance,2024-07-10 20:59:03,succès,675.2,300245
LOG_001624,PIPE_RH_06,RH,2024-07-10 21:14:30,succès,1367.8,782932
LOG_007214,PIPE_VEN_02,Ventes,2024-07-10 21:17:11,succès,1127.9,1626445
LOG_001285,PIPE_MAR_07,Marketing,2024-07-10 21:18:52,succès,374.1,1777707
LOG_008231,PIPE_RH_09,RH,2024-07-10 21:19:08,succès,2263.1,1882783
LOG_007891,PIPE_FIN_10,Finance,2024-07-10 21:23:32,succès,3410.2,1567881
LOG_002725,PIPE_FIN_07,Finance,2024-07-10 23:00:45,avertissement,1084.7,1810206
LOG_003748,PIPE_RH_10,RH,2024-07-10 23:16:18,succès,261.9,1562881
LOG_002736,PIPE_VEN_03,Ventes,2024-07-10 23:20:40,succès,643.4,280034
LOG_009676,PIPE_FIN_08,Finance,2024-07-11 00:04:36,avertissement,1142.5,1447384
LOG_000313,PIPE_MAR_04,Marketing,2024-07-11 00:10:41,succès,2426.9,1264519
LOG_008639,PIPE_VEN_07,Ventes,2024-07-11 00:28:57,échec,116.8,0
LOG_006591,PIPE_MAR_06,Marketing,2024-07-11 01:07:26,succès,758.5,488608
LOG_000419,PIPE_VEN_03,Ventes,2024-07-11 01:20:46,succès,1103.3,1466934
LOG_008438,PIPE_VEN_05,Ventes,2024-07-11 01:21:44,succès,2419.5,661264
LOG_007975,PIPE_FIN_09,Finance,2024-07-11 01:25:56,succès,1127.2,1028989
LOG_002940,PIPE_VEN_06,Ventes,2024-07-11 02:34:48,succès,1835.1,384725
LOG_007574,PIPE_FIN_09,Finance,2024-07-11 02:51:35,succès,2931.3,1743159
LOG_009053,PIPE_FIN_07,Finance,2024-07-11 03:05:03,succès,1941.7,833172
LOG_001578,PIPE_VEN_03,Ventes,2024-07-11 04:32:16,succès,1858.0,709956
LOG_000999,PIPE_FIN_02,Finance,2024-07-11 04:46:33,succès,1438.5,632112
LOG_008501,PIPE_VEN_04,Ventes,2024-07-11 05:35:25,succès,2914.1,1063266
LOG_001612,PIPE_MAR_05,Marketing,2024-07-11 06:22:01,avertissement,2302.9,776362
LOG_002385,PIPE_VEN_10,Ventes,2024-07-11 06:51:44,succès,1293.3,251094
LOG_005866,PIPE_MAR_01,Marketing,2024-07-11 07:05:41,succès,50.9,1166505
LOG_003338,PIPE_FIN_08,Finance,2024-07-11 08:07:00,échec,10.0,0
LOG_009764,PIPE_RH_07,RH,2024-07-11 08:44:59,succès,2627.8,742251
LOG_003274,PIPE_FIN_07,Finance,2024-07-11 09:16:06,échec,66.5,0
LOG_006207,PIPE_MAR_04,Marketing,2024-07-11 09:58:09,avertissement,450.5,887660
LOG_003883,PIPE_FIN_01,Finance,2024-07-11 10:38:34,succès,2023.8,1095592
LOG_007562,PIPE_FIN_04,Finance,2024-07-11 11:16:15,succès,3505.3,173654
LOG_005352,PIPE_FIN_08,Finance,2024-07-11 12:18:21,succès,3441.9,559563
LOG_009643,PIPE_FIN_10,Finance,2024-07-11 12:24:28,avertissement,2122.1,1904095
LOG_004461,PIPE_RH_04,RH,2024-07-11 12:43:45,succès,1810.4,1833595
LOG_001245,PIPE_RH_03,RH,2024-07-11 14:18:05,succès,133.9,545829
LOG_008069,PIPE_VEN_06,Ventes,2024-07-11 14:25:05,succès,848.4,3182
LOG_006619,PIPE_VEN_02,Ventes,2024-07-11 14:27:39,succès,2920.7,916040
LOG_007502,PIPE_MAR_06,Marketing,2024-07-11 14:40:59,succès,912.3,547685
LOG_009745,PIPE_FIN_01,Finance,2024-07-11 14:45:01,succès,2204.7,1615520
LOG_001893,PIPE_VEN_02,Ventes,2024-07-11 14:53:12,succès,3550.3,224597
LOG_008793,PIPE_FIN_03,Finance,2024-07-11 15:12:40,succès,2420.2,1659897
LOG_001399,PIPE_RH_08,RH,2024-07-11 15:20:04,succès,2256.1,138072
LOG_009270,PIPE_RH_02,RH,2024-07-11 15:20:27,avertissement,3273.2,1848397
LOG_008126,PIPE_VEN_08,Ventes,2024-07-11 15:41:23,succès,2080.2,1783379
LOG_007224,PIPE_FIN_10,Finance,2024-07-11 16:59:12,succès,2497.1,1039375
LOG_005259,PIPE_RH_02,RH,2024-07-11 17:07:48,avertissement,2734.6,750021
LOG_002249,PIPE_FIN_07,Finance,2024-07-11 17:45:04,avertissement,1276.2,1689084
LOG_009721,PIPE_RH_02,RH,2024-07-11 17:52:01,succès,873.6,586578
LOG_005292,PIPE_FIN_07,Finance,2024-07-11 18:11:34,succès,3271.2,716601
LOG_005289,PIPE_RH_02,RH,2024-07-11 18:53:55,échec,52.7,0
LOG_006068,PIPE_RH_03,RH,2024-07-11 19:11:14,succès,1131.7,151630
LOG_004370,PIPE_MAR_08,Marketing,2024-07-11 19:14:56,succès,1990.1,1698624
LOG_006899,PIPE_VEN_10,Ventes,2024-07-11 19:27:48,avertissement,1230.9,1695623
LOG_009101,PIPE_MAR_08,Marketing,2024-07-11 19:32:31,succès,3197.1,624704
LOG_008656,PIPE_VEN_09,Ventes,2024-07-11 20:01:16,avertissement,656.1,728920
LOG_002540,PIPE_RH_09,RH,2024-07-11 20:19:21,succès,2570.6,1041706
LOG_006229,PIPE_VEN_01,Ventes,2024-07-11 20:25:47,succès,3457.6,705560
LOG_005742,PIPE_MAR_01,Marketing,2024-07-11 20:40:28,succès,770.6,1113143
LOG_002103,PIPE_RH_02,RH,2024-07-11 21:12:09,succès,2559.6,659101
LOG_003817,PIPE_FIN_03,Finance,2024-07-11 21:24:03,avertissement,549.4,73810
LOG_007950,PIPE_MAR_05,Marketing,2024-07-11 21:30:11,succès,2305.7,1854280
LOG_005673,PIPE_FIN_03,Finance,2024-07-11 21:42:26,succès,1459.0,237090
LOG_003713,PIPE_RH_10,RH,2024-07-11 22:38:26,succès,900.6,267960
LOG_008048,PIPE_MAR_08,Marketing,2024-07-11 22:50:53,succès,1267.0,1334936
LOG_007987,PIPE_VEN_04,Ventes,2024-07-11 23:18:13,succès,3450.0,331126
LOG_006852,PIPE_VEN_03,Ventes,2024-07-11 23:24:23,échec,27.4,0
LOG_004368,PIPE_FIN_10,Finance,2024-07-11 23:50:25,succès,2926.1,1600038
LOG_002438,PIPE_MAR_06,Marketing,2024-07-12 00:18:08,succès,239.1,1086523
LOG_006527,PIPE_MAR_08,Marketing,2024-07-12 01:01:51,succès,980.1,1894936
LOG_004046,PIPE_RH_10,RH,2024-07-12 02:23:02,succès,1684.8,1138647
LOG_009093,PIPE_MAR_09,Marketing,2024-07-12 03:17:17,succès,234.1,433398
LOG_004285,PIPE_FIN_07,Finance,2024-07-12 04:20:14,avertissement,1596.0,915333
LOG_009253,PIPE_VEN_03,Ventes,2024-07-12 04:20:40,succès,1712.2,723625
LOG_003160,PIPE_FIN_01,Finance,2024-07-12 04:20:46,avertissement,1453.7,892571
LOG_008084,PIPE_FIN_08,Finance,2024-07-12 04:48:21,succès,215.7,248431
LOG_007892,PIPE_MAR_04,Marketing,2024-07-12 04:49:55,succès,58.0,1024712
LOG_006180,PIPE_FIN_09,Finance,2024-07-12 05:09:40,succès,685.0,1818060
LOG_001315,PIPE_RH_10,RH,2024-07-12 05:24:47,avertissement,3528.3,1675872
LOG_005042,PIPE_MAR_10,Marketing,2024-07-12 05:46:03,succès,1883.4,1480441
LOG_007736,PIPE_FIN_08,Finance,2024-07-12 05:53:01,succès,1109.7,788110
LOG_007833,PIPE_VEN_07,Ventes,2024-07-12 06:51:00,échec,51.7,0
LOG_005682,PIPE_MAR_09,Marketing,2024-07-12 07:45:14,succès,2951.1,707698
LOG_005906,PIPE_FIN_04,Finance,2024-07-12 07:55:10,succès,3043.3,815766
LOG_004618,PIPE_MAR_06,Marketing,2024-07-12 08:13:32,succès,2373.5,1359269
