score_id,table_id,nom,domaine,semaine,completude,unicite,validite,score_global,alerte
SCR_0000282,TBL_0011,rh_raconter_11,RH,2024-38,86.5,90.5,90.5,89.2,False
SCR_0000283,TBL_0011,rh_raconter_11,RH,2024-39,86.2,97.4,84.8,89.5,False
SCR_0000284,TBL_0011,rh_raconter_11,RH,2024-40,82.9,88.1,85.2,85.4,False
SCR_0000285,TBL_0011,rh_raconter_11,RH,2024-41,82.5,93.6,95.1,90.4,False
SCR_0000286,TBL_0011,rh_raconter_11,RH,2024-42,82.7,87.5,90.4,86.9,False
SCR_0000287,TBL_0011,rh_raconter_11,RH,2024-43,82.8,91.9,89.0,87.9,False
SCR_0000288,TBL_0011,rh_raconter_11,RH,2024-44,78.9,94.6,97.0,90.2,False
SCR_0000289,TBL_0011,rh_raconter_11,RH,2024-45,82.5,88.8,89.4,86.9,False
SCR_0000290,TBL_0011,rh_raconter_11,RH,2024-46,86.3,92.0,98.1,92.1,False
SCR_0000291,TBL_0011,rh_raconter_11,RH,2024-47,84.3,87.6,81.1,84.3,False
SCR_0000292,TBL_0011,rh_raconter_11,RH,2024-48,82.1,89.9,97.0,89.7,False
SCR_0000293,TBL_0011,rh_raconter_11,RH,2024-49,82.9,90.7,87.9,87.2,False
SCR_0000294,TBL_0011,rh_raconter_11,RH,2024-50,89.8,97.6,85.3,90.9,False
SCR_0000295,TBL_0011,rh_raconter_11,RH,2024-51,83.0,93.1,91.4,89.2,False
SCR_0000296,TBL_0011,rh_raconter_11,RH,2024-52,92.4,91.8,86.2,90.1,False
SCR_0000297,TBL_0011,rh_raconter_11,RH,2024-53,87.4,93.3,92.1,90.9,False
SCR_0000298,TBL_0012,rh_fille_12,RH,2024-27,87.0,93.2,93.8,91.3,False
SCR_0000299,TBL_0012,rh_fille_12,RH,2024-28,90.5,91.9,87.2,89.9,False
SCR_0000300,TBL_0012,rh_fille_12,RH,2024-29,85.6,93.6,83.9,87.7,False
SCR_0000301,TBL_0012,rh_fille_12,RH,2024-30,86.5,88.8,88.1,87.8,False
SCR_0000302,TBL_0012,rh_fille_12,RH,2024-31,90.1,90.6,88.2,89.6,False
SCR_0000303,TBL_0012,rh_fille_12,RH,2024-32,79.6,92.2,91.2,87.7,False
SCR_0000304,TBL_0012,rh_fille_12,RH,2024-33,93.7,89.1,89.1,90.6,False
SCR_0000305,TBL_0012,rh_fille_12,RH,2024-34,86.0,94.7,87.5,89.4,False
SCR_0000306,TBL_0012,rh_fille_12,RH,2024-35,86.1,91.8,88.9,88.9,False
SCR_0000307,TBL_0012,rh_fille_12,RH,2024-36,83.2,90.6,93.4,89.1,False
SCR_0000308,TBL_0012,rh_fille_12,RH,2024-37,80.9,90.4,84.5,85.3,False
SCR_0000309,TBL_0012,rh_fille_12,RH,2024-38,89.8,85.4,85.2,86.8,False
SCR_0000310,TBL_0012,rh_fille_12,RH,2024-39,86.5,94.7,87.7,89.6,False
SCR_0000311,TBL_0012,rh_fille_12,RH,2024-40,82.8,95.6,80.8,86.4,False
SCR_0000312,TBL_0012,rh_fille_12,RH,2024-41,76.2,91.3,85.5,84.3,False
SCR_0000313,TBL_0012,rh_fille_12,RH,2024-42,80.9,92.1,89.2,87.4,False
SCR_0000314,TBL_0012,rh_fille_12,RH,2024-43,82.7,86.2,92.4,87.1,False
SCR_0000315,TBL_0012,rh_fille_12,RH,2024-44,87.6,89.7,97.2,91.5,False
SCR_0000316,TBL_0012,rh_fille_12,RH,2024-45,80.7,85.4,84.5,83.5,False
SCR_0000317,TBL_0012,rh_fille_12,RH,2024-46,84.8,90.7,86.8,87.4,False
SCR_0000318,TBL_0012,rh_fille_12,RH,2024-47,86.4,86.2,95.2,89.3,False
SCR_0000319,TBL_0012,rh_fille_12,RH,2024-48,84.7,93.4,89.7,89.3,False
SCR_0000320,TBL_0012,rh_fille_12,RH,2024-49,86.8,91.7,90.2,89.6,False
SCR_0000321,TBL_0012,rh_fille_12,RH,2024-50,87.6,94.0,89.0,90.2,False
SCR_0000322,TBL_0012,rh_fille_12,RH,2024-51,87.8,89.7,95.2,90.9,False
SCR_0000323,TBL_0012,rh_fille_12,RH,2024-52,82.3,95.4,87.8,88.5,False
SCR_0000324,TBL_0012,rh_fille_12,RH,2024-53,79.3,90.4,84.6,84.8,False
SCR_0000325,TBL_0013,rh_enfin_13,RH,2024-27,88.4,88.0,85.8,87.4,False
SCR_0000326,TBL_0013,rh_enfin_13,RH,2024-28,77.4,88.6,75.9,80.6,False
SCR_0000327,TBL_0013,rh_enfin_13,RH,2024-29,78.7,92.3,91.9,87.6,False
SCR_0000328,TBL_0013,rh_enfin_13,RH,2024-30,86.7,87.1,87.8,87.2,False
SCR_0000329,TBL_0013,rh_enfin_13,RH,2024-31,85.0,86.5,95.5,89.0,False
SCR_0000330,TBL_0013,rh_enfin_13,RH,2024-32,88.5,89.3,88.1,88.6,False
SCR_0000331,TBL_0013,rh_enfin_13,RH,2024-33,85.8,83.9,86.8,85.5,False
SCR_0000332,TBL_0013,rh_enfin_13,RH,2024-34,82.3,87.0,86.6,85.3,False
SCR_0000333,TBL_0013,rh_enfin_13,RH,2024-35,92.2,91.9,85.1,89.7,False
SCR_0000334,TBL_0013,rh_enfin_13,RH,2024-36,87.3,94.2,92.6,91.4,False
SCR_0000335,TBL_0013,rh_enfin_13,RH,2024-37,85.2,88.1,91.5,88.3,False
SCR_0000336,TBL_0013,rh_enfin_13,RH,2024-38,86.6,92.7,91.2,90.2,False
SCR_0000337,TBL_0013,rh_enfin_13,RH,2024-39,89.2,88.4,94.6,90.7,False
SCR_0000338,TBL_0013,rh_enfin_13,RH,2024-40,85.8,96.2,84.6,88.9,False
SCR_0000339,TBL_0013,rh_enfin_13,RH,2024-41,91.9,90.6,84.7,89.1,False
SCR_0000340,TBL_0013,rh_enfin_13,RH,2024-42,83.1,89.0,90.1,87.4,False
SCR_0000341,TBL_0013,rh_enfin_13,RH,2024-43,87.1,88.3,87.9,87.8,False
SCR_0000342,TBL_0013,rh_enfin_13,RH,2024-44,93.6,95.2,90.2,93.0,False
SCR_0000343,TBL_0013,rh_enfin_13,RH,2024-45,85.2,90.4,91.1,88.9,False
SCR_0000344,TBL_0013,rh_enfin_13,RH,2024-46,80.9,89.2,79.7,83.3,False
SCR_0000345,TBL_0013,rh_enfin_13,RH,2024-47,86.6,91.9,85.6,88.0,False
SCR_0000346,TBL_0013,rh_enfin_13,RH,2024-48,91.3,86.3,80.7,86.1,False
SCR_0000347,TBL_0013,rh_enfin_13,RH,2024-49,85.9,93.1,96.4,91.8,False
SCR_0000348,TBL_0013,rh_enfin_13,RH,2024-50,83.2,93.2,87.8,88.1,False
SCR_0000349,TBL_0013,rh_enfin_13,RH,2024-51,84.3,92.7,91.3,89.4,False
SCR_0000350,TBL_0013,rh_enfin_13,RH,2024-52,78.7,94.4,94.9,89.3,False
SCR_0000351,TBL_0013,rh_enfin_13,RH,2024-53,82.5,91.2,90.5,88.1,False
SCR_0000352,TBL_0014,rh_reste_14,RH,2024-27,86.0,88.3,84.6,86.3,False
SCR_0000353,TBL_0014,rh_reste_14,RH,2024-28,84.9,93.5,90.7,89.7,False
SCR_0000354,TBL_0014,rh_reste_14,RH,2024-29,83.5,92.3,73.8,83.2,False
SCR_0000355,TBL_0014,rh_reste_14,RH,2024-30,89.6,84.8,86.2,86.9,False
SCR_0000356,TBL_0014,rh_reste_14,RH,2024-31,80.5,86.1,93.8,86.8,False
SCR_0000357,TBL_0014,rh_reste_14,RH,2024-32,83.1,91.0,87.8,87.3,False
SCR_0000358,TBL_0014,rh_reste_14,RH,2024-33,86.9,90.2,81.6,86.2,False
SCR_0000359,TBL_0014,rh_reste_14,RH,2024-34,89.0,88.5,80.2,85.9,False
SCR_0000360,TBL_0014,rh_reste_14,RH,2024-35,83.3,94.5,92.3,90.0,False
SCR_0000361,TBL_0014,rh_reste_14,RH,2024-36,83.6,89.0,86.4,86.3,False
SCR_0000362,TBL_0014,rh_reste_14,RH,2024-37,93.3,91.1,90.2,91.5,False
SCR_0000363,TBL_0014,rh_reste_14,RH,2024-38,89.1,90.7,86.7,88.8,False
SCR_0000364,TBL_0014,rh_reste_14,RH,2024-39,84.2,89.8,87.8,87.3,False
SCR_0000365,TBL_0014,rh_reste_14,RH,2024-40,87.9,90.2,91.7,89.9,False
SCR_0000366,TBL_0014,rh_reste_14,RH,2024-41,84.7,90.2,78.0,84.3,False
SCR_0000367,TBL_0014,rh_reste_14,RH,2024-42,88.7,91.0,93.0,90.9,False
SCR_0000368,TBL_0014,rh_reste_14,RH,2024-43,73.4,96.3,87.3,85.7,False
SCR_0000369,TBL_0014,rh_reste_14,RH,2024-44,89.4,86.9,91.1,89.1,False
SCR_0000370,TBL_0014,rh_reste_14,RH,2024-45,80.8,88.1,97.6,88.8,False
SCR_0000371,TBL_0014,rh_reste_14,RH,2024-46,84.2,90.7,92.4,89.1,False
SCR_0000372,TBL_0014,rh_reste_14,RH,2024-47,87.0,90.5,89.8,89.1,False
SCR_0000373,TBL_0014,rh_reste_14,RH,2024-48,94.6,89.8,89.0,91.1,False
SCR_0000374,TBL_0014,rh_reste_14,RH,2024-49,89.2,93.3,93.9,92.1,False
SCR_0000375,TBL_0014,rh_reste_14,RH,2024-50,87.6,86.6,96.2,90.1,False
SCR_0000376,TBL_0014,rh_reste_14,RH,2024-51,80.4,90.9,84.2,85.2,False
SCR_0000377,TBL_0014,rh_reste_14,RH,2024-52,84.7,91.0,89.6,88.4,False
SCR_0000378,TBL_0014,rh_reste_14,RH,2024-53,86.7,94.8,90.3,90.6,False
SCR_0000379,TBL_0015,rh_chaque_15,RH,2024-27,84.0,92.9,93.9,90.3,False
SCR_0000380,TBL_0015,rh_chaque_15,RH,2024-28,80.1,91.8,91.5,87.8,False
SCR_0000381,TBL_0015,rh_chaque_15,RH,2024-29,83.8,94.1,87.2,88.4,False
SCR_0000382,TBL_0015,rh_chaque_15,RH,2024-30,85.5,89.5,88.1,87.7,False
SCR_0000383,TBL_0015,rh_chaque_15,RH,2024-31,80.6,85.7,96.0,87.4,False
SCR_0000384,TBL_0015,rh_chaque_15,RH,2024-32,81.6,87.0,77.2,81.9,False
SCR_0000385,TBL_0015,rh_chaque_15,RH,2024-33,82.4,86.0,96.2,88.2,False
SCR_0000386,TBL_0015,rh_chaque_15,RH,2024-34,89.0,87.9,99.3,92.1,False
SCR_0000387,TBL_0015,rh_chaque_15,RH,2024-35,88.9,89.0,75.5,84.5,False
SCR_0000388,TBL_0015,rh_chaque_15,RH,2024-36,94.2,85.8,79.8,86.6,False
SCR_0000389,TBL_0015,rh_chaque_15,RH,2024-37,89.1,97.3,94.9,93.8,False
SCR_0000390,TBL_0015,rh_chaque_15,RH,2024-38,87.3,91.8,92.3,90.5,False
SCR_0000391,TBL_0015,rh_chaque_15,RH,2024-39,88.0,90.8,88.5,89.1,False
SCR_0000392,TBL_0015,rh_chaque_15,RH,2024-40,84.7,87.7,86.6,86.3,False
SCR_0000393,TBL_0015,rh_chaque_15,RH,2024-41,78.2,89.7,83.1,83.7,False
SCR_0000394,TBL_0015,rh_chaque_15,RH,2024-42,80.6,90.5,95.0,88.7,False
SCR_0000395,TBL_0015,rh_chaque_15,RH,2024-43,88.7,85.3,83.1,85.7,False
SCR_0000396,TBL_0015,rh_chaque_15,RH,2024-44,88.8,87.1,86.9,87.6,False
SCR_0000397,TBL_0015,rh_chaque_15,RH,2024-45,87.2,87.1,88.5,87.6,False
SCR_0000398,TBL_0015,rh_chaque_15,RH,2024-46,79.7,88.2,89.6,85.8,False
SCR_0000399,TBL_0015,rh_chaque_15,RH,2024-47,78.6,91.3,87.9,85.9,False
SCR_0000400,TBL_0015,rh_chaque_15,RH,2024-48,87.2,90.7,94.8,90.9,False
SCR_0000401,TBL_0015,rh_chaque_15,RH,2024-49,85.5,88.7,88.6,87.6,False
SCR_0000402,TBL_0015,rh_chaque_15,RH,2024-50,87.2,90.1,88.2,88.5,False
SCR_0000403,TBL_0015,rh_chaque_15,RH,2024-51,82.2,88.0,81.0,83.7,False
SCR_0000404,TBL_0015,rh_chaque_15,RH,2024-52,92.0,86.3,84.5,87.6,False
SCR_0000405,TBL_0015,rh_chaque_15,RH,2024-53,82.1,92.7,86.5,87.1,False
SCR_0000406,TBL_0016,rh_dresser_16,RH,2024-27,90.0,88.0,89.4,89.1,False
SCR_0000407,TBL_0016,rh_dresser_16,RH,2024-28,81.7,96.4,82.1,86.7,False
SCR_0000408,TBL_0016,rh_dresser_16,RH,2024-29,86.2,91.9,90.1,89.4,False
SCR_0000409,TBL_0016,rh_dresser_16,RH,2024-30,84.3,89.6,88.2,87.4,False
SCR_0000410,TBL_0016,rh_dresser_16,RH,2024-31,84.4,92.9,99.1,92.1,False
SCR_0000411,TBL_0016,rh_dresser_16,RH,2024-32,82.8,85.9,87.6,85.4,False
SCR_0000412,TBL_0016,rh_dresser_16,RH,2024-33,95.3,87.6,96.2,93.0,False
SCR_0000413,TBL_0016,rh_dresser_16,RH,2024-34,91.7,88.3,90.8,90.3,False
SCR_0000414,TBL_0016,rh_dresser_16,RH,2024-35,91.5,88.9,87.0,89.1,False
SCR_0000415,TBL_0016,rh_dresser_16,RH,2024-36,82.7,87.0,84.8,84.8,False
SCR_0000416,TBL_0016,rh_dresser_16,RH,2024-37,80.1,90.1,84.2,84.8,False
SCR_0000417,TBL_0016,rh_dresser_16,RH,2024-38,85.9,85.3,89.7,87.0,False
SCR_0000418,TBL_0016,rh_dresser_16,RH,2024-39,88.3,84.0,89.9,87.4,False
SCR_0000419,TBL_0016,rh_dresser_16,RH,2024-40,89.9,86.4,96.4,90.9,False
SCR_0000420,TBL_0016,rh_dresser_16,RH,2024-41,86.7,87.9,87.7,87.4,False
SCR_0000421,TBL_0016,rh_dresser_16,RH,2024-42,87.2,90.2,90.7,89.4,False
SCR_0000422,TBL_0016,rh_dresser_16,RH,2024-43,81.3,90.5,80.9,84.2,False
SCR_0000423,TBL_0016,rh_dresser_16,RH,2024-44,84.6,87.3,84.3,85.4,False
SCR_0000424,TBL_0016,rh_dresser_16,RH,2024-45,89.9,93.3,91.0,91.4,False
SCR_0000425,TBL_0016,rh_dresser_16,RH,2024-46,80.6,89.1,94.1,87.9,False
SCR_0000426,TBL_0016,rh_dresser_16,RH,2024-47,85.6,97.0,90.0,90.9,False
SCR_0000427,TBL_0016,rh_dresser_16,RH,2024-48,85.8,89.1,88.7,87.9,False
SCR_0000428,TBL_0016,rh_dresser_16,RH,2024-49,84.4,92.1,92.8,89.8,False
SCR_0000429,TBL_0016,rh_dresser_16,RH,2024-50,81.9,86.0,78.8,82.2,False
SCR_0000430,TBL_0016,rh_dresser_16,RH,2024-51,87.0,86.7,77.2,83.6,False
SCR_0000431,TBL_0016,rh_dresser_16,RH,2024-52,86.6,97.5,88.0,90.7,False
SCR_0000432,TBL_0016,rh_dresser_16,RH,2024-53,88.4,90.2,87.5,88.7,False
SCR_0000433,TBL_0017,rh_sable_17,RH,2024-27,88.7,89.1,89.3,89.0,False
SCR_0000434,TBL_0017,rh_sable_17,RH,2024-28,86.3,88.0,93.0,89.1,False
SCR_0000435,TBL_0017,rh_sable_17,RH,2024-29,84.3,87.7,90.7,87.6,False
SCR_0000436,TBL_0017,rh_sable_17,RH,2024-30,81.4,90.1,88.0,86.5,False
SCR_0000437,TBL_0017,rh_sable_17,RH,2024-31,89.3,91.4,87.9,89.5,False
SCR_0000438,TBL_0017,rh_sable_17,RH,2024-32,88.3,94.2,90.8,91.1,False
SCR_0000439,TBL_0017,rh_sable_17,RH,2024-33,85.0,86.1,82.7,84.6,False
SCR_0000440,TBL_0017,rh_sable_17,RH,2024-34,83.8,88.2,87.1,86.4,False
SCR_0000441,TBL_0017,rh_sable_17,RH,2024-35,85.2,91.6,87.6,88.1,False
SCR_0000442,TBL_0017,rh_sable_17,RH,2024-36,86.9,90.2,78.1,85.1,False
SCR_0000443,TBL_0017,rh_sable_17,RH,2024-37,81.2,89.6,82.0,84.3,False
SCR_0000444,TBL_0017,rh_sable_17,RH,2024-38,87.4,94.6,94.1,92.0,False
SCR_0000445,TBL_0017,rh_sable_17,RH,2024-39,84.1,94.5,88.7,89.1,False
SCR_0000446,TBL_0017,rh_sable_17,RH,2024-40,83.7,88.2,86.5,86.1,False
SCR_0000447,TBL_0017,rh_sable_17,RH,2024-41,83.4,90.5,88.8,87.6,False
SCR_0000448,TBL_0017,rh_sable_17,RH,2024-42,85.0,91.3,94.0,90.1,False
SCR_0000449,TBL_0017,rh_sable_17,RH,2024-43,88.8,85.5,75.2,83.2,False
SCR_0000450,TBL_0017,rh_sable_17,RH,2024-44,88.7,85.9,86.9,87.2,False
SCR_0000451,TBL_0017,rh_sable_17,RH,2024-45,80.3,84.6,90.7,85.2,False
SCR_0000452,TBL_0017,rh_sable_17,RH,2024-46,88.0,88.3,75.0,83.8,False
SCR_0000453,TBL_0017,rh_sable_17,RH,2024-47,82.8,91.2,80.6,84.9,False
SCR_0000454,TBL_0017,rh_sable_17,RH,2024-48,85.7,90.0,90.9,88.9,False
SCR_0000455,TBL_0017,rh_sable_17,RH,2024-49,85.5,87.1,94.0,88.9,False
SCR_0000456,TBL_0017,rh_sable_17,RH,2024-50,84.4,89.9,83.3,85.9,False
SCR_0000457,TBL_0017,rh_sable_17,RH,2024-51,83.2,87.3,87.1,85.9,False
SCR_0000458,TBL_0017,rh_sable_17,RH,2024-52,91.8,85.9,79.9,85.9,False
SCR_0000459,TBL_0017,rh_sable_17,RH,2024-53,90.9,89.4,84.7,88.3,False
SCR_0000460,TBL_0018,rh_déchirer_18,RH,2024-27,94.2,93.2,100.0,95.8,False
SCR_0000461,TBL_0018,rh_déchirer_18,RH,2024-28,92.7,93.5,100.0,95.4,False
SCR_0000462,TBL_0018,rh_déchirer_18,RH,2024-29,87.6,97.2,93.5,92.8,False
SCR_0000463,TBL_0018,rh_déchirer_18,RH,2024-30,95.2,99.7,92.2,95.7,False
SCR_0000464,TBL_0018,rh_déchirer_18,RH,2024-31,87.0,96.4,88.6,90.7,False
SCR_0000465,TBL_0018,rh_déchirer_18,RH,2024-32,98.1,95.4,90.2,94.6,False
SCR_0000466,TBL_0018,rh_déchirer_18,RH,2024-33,90.7,91.0,87.1,89.6,False
SCR_0000467,TBL_0018,rh_déchirer_18,RH,2024-34,94.8,93.0,86.8,91.5,False
SCR_0000468,TBL_0018,rh_déchirer_18,RH,2024-35,92.1,98.6,95.6,95.4,False
SCR_0000469,TBL_0018,rh_déchirer_18,RH,2024-36,94.0,92.7,84.9,90.5,False
SCR_0000470,TBL_0018,rh_déchirer_18,RH,2024-37,96.0,94.0,90.7,93.6,False
SCR_0000471,TBL_0018,rh_déchirer_18,RH,2024-38,95.3,96.7,94.3,95.4,False
SCR_0000472,TBL_0018,rh_déchirer_18,RH,2024-39,98.7,93.1,96.6,96.1,False
SCR_0000473,TBL_0018,rh_déchirer_18,RH,2024-40,90.2,95.8,99.6,95.2,False
SCR_0000474,TBL_0018,rh_déchirer_18,RH,2024-41,92.0,96.6,97.4,95.3,False
SCR_0000475,TBL_0018,rh_déchirer_18,RH,2024-42,88.5,92.5,86.8,89.3,False
SCR_0000476,TBL_0018,rh_déchirer_18,RH,2024-43,82.1,100.0,86.5,89.5,False
SCR_0000477,TBL_0018,rh_déchirer_18,RH,2024-44,89.1,94.2,93.5,92.3,False
SCR_0000478,TBL_0018,rh_déchirer_18,RH,2024-45,93.3,97.6,89.1,93.3,False
SCR_0000479,TBL_0018,rh_déchirer_18,RH,2024-46,89.3,95.8,90.8,92.0,False
SCR_0000480,TBL_0018,rh_déchirer_18,RH,2024-47,96.4,96.5,95.7,96.2,False
SCR_0000481,TBL_0018,rh_déchirer_18,RH,2024-48,92.7,98.5,92.9,94.7,False
SCR_0000482,TBL_0018,rh_déchirer_18,RH,2024-49,84.8,96.2,88.7,89.9,False
SCR_0000483,TBL_0018,rh_déchirer_18,RH,2024-50,87.9,96.8,98.2,94.3,False
SCR_0000484,TBL_0018,rh_déchirer_18,RH,2024-51,90.1,95.9,100.0,95.3,False
SCR_0000485,TBL_0018,rh_déchirer_18,RH,2024-52,91.0,100.0,94.8,95.3,False
SCR_0000486,TBL_0018,rh_déchirer_18,RH,2024-53,83.0,97.3,93.9,91.4,False
SCR_0000487,TBL_0019,rh_puisque_19,RH,2024-27,90.2,92.0,87.3,89.8,False
SCR_0000488,TBL_0019,rh_puisque_19,RH,2024-28,80.1,89.4,83.7,84.4,False
SCR_0000489,TBL_0019,rh_puisque_19,RH,2024-29,82.7,91.8,96.3,90.3,False
SCR_0000490,TBL_0019,rh_puisque_19,RH,2024-30,86.6,86.4,90.2,87.7,False
SCR_0000491,TBL_0019,rh_puisque_19,RH,2024-31,89.8,88.2,87.3,88.4,False
SCR_0000492,TBL_0019,rh_puisque_19,RH,2024-32,85.1,87.6,91.2,88.0,False
SCR_0000493,TBL_0019,rh_puisque_19,RH,2024-33,84.5,91.3,83.6,86.5,False
SCR_0000494,TBL_0019,rh_puisque_19,RH,2024-34,83.3,92.2,86.1,87.2,False
SCR_0000495,TBL_0019,rh_puisque_19,RH,2024-35,91.9,88.8,89.1,89.9,False
SCR_0000496,TBL_0019,rh_puisque_19,RH,2024-36,88.7,85.7,79.2,84.5,False
SCR_0000497,TBL_0019,rh_puisque_19,RH,2024-37,78.9,93.8,85.2,86.0,False
SCR_0000498,TBL_0019,rh_puisque_19,RH,2024-38,95.2,88.3,88.9,90.8,False
SCR_0000499,TBL_0019,rh_puisque_19,RH,2024-39,91.2,96.0,98.3,95.2,False
SCR_0000500,TBL_0019,rh_puisque_19,RH,2024-40,89.8,93.1,91.0,91.3,False
SCR_0000501,TBL_0019,rh_puisque_19,RH,2024-41,88.1,88.3,83.9,86.8,False
SCR_0000502,TBL_0019,rh_puisque_19,RH,2024-42,85.0,89.5,85.7,86.7,False
SCR_0000503,TBL_0019,rh_puisque_19,RH,2024-43,87.8,92.9,88.4,89.7,False
SCR_0000504,TBL_0019,rh_puisque_19,RH,2024-44,90.9,86.6,87.0,88.2,False
SCR_0000505,TBL_0019,rh_puisque_19,RH,2024-45,82.1,84.4,87.6,84.7,False
SCR_0000506,TBL_0019,rh_puisque_19,RH,2024-46,84.5,94.5,91.2,90.1,False
SCR_0000507,TBL_0019,rh_puisque_19,RH,2024-47,80.9,95.6,94.1,90.2,False
SCR_0000508,TBL_0019,rh_puisque_19,RH,2024-48,87.3,89.3,83.2,86.6,False
SCR_0000509,TBL_0019,rh_puisque_19,RH,2024-49,83.5,93.3,97.4,91.4,False
SCR_0000510,TBL_0019,rh_puisque_19,RH,2024-50,91.2,88.5,82.4,87.4,False
SCR_0000511,TBL_0019,rh_puisque_19,RH,2024-51,85.6,84.7,89.6,86.6,False
SCR_0000512,TBL_0019,rh_puisque_19,RH,2024-52,84.4,88.6,80.0,84.3,False
SCR_0000513,TBL_0019,rh_puisque_19,RH,2024-53,87.1,88.4,82.2,85.9,False
SCR_0000514,TBL_0020,rh_alors_20,RH,2024-27,73.5,89.9,96.9,86.8,False
SCR_0000515,TBL_0020,rh_alors_20,RH,2024-28,91.6,88.6,85.0,88.4,False
SCR_0000516,TBL_0020,rh_alors_20,RH,2024-29,86.9,87.0,89.5,87.8,False
SCR_0000517,TBL_0020,rh_alors_20,RH,2024-30,88.1,93.7,87.5,89.8,False
SCR_0000518,TBL_0020,rh_alors_20,RH,2024-31,84.2,87.4,83.9,85.2,False
SCR_0000519,TBL_0020,rh_alors_20,RH,2024-32,84.1,91.1,92.6,89.3,False
SCR_0000520,TBL_0020,rh_alors_20,RH,2024-33,81.8,94.5,86.6,87.6,False
SCR_0000521,TBL_0020,rh_alors_20,RH,2024-34,84.9,87.8,75.9,82.9,False
SCR_0000522,TBL_0020,rh_alors_20,RH,2024-35,88.5,92.2,86.6,89.1,False
SCR_0000523,TBL_0020,rh_alors_20,RH,2024-36,85.3,91.5,80.2,85.7,False
SCR_0000524,TBL_0020,rh_alors_20,RH,2024-37,82.9,92.4,81.7,85.7,False
SCR_0000525,TBL_0020,rh_alors_20,RH,2024-38,86.2,85.9,90.3,87.5,False
SCR_0000526,TBL_0020,rh_alors_20,RH,2024-39,84.9,85.2,93.8,88.0,False
SCR_0000527,TBL_0020,rh_alors_20,RH,2024-40,82.1,87.6,89.0,86.2,False
SCR_0000528,TBL_0020,rh_alors_20,RH,2024-41,89.6,87.0,88.3,88.3,False
SCR_0000529,TBL_0020,rh_alors_20,RH,2024-42,86.7,92.1,88.9,89.2,False
SCR_0000530,TBL_0020,rh_alors_20,RH,2024-43,83.5,87.5,88.4,86.5,False
SCR_0000531,TBL_0020,rh_alors_20,RH,2024-44,80.7,81.2,90.2,84.0,False
SCR_0000532,TBL_0020,rh_alors_20,RH,2024-45,88.6,82.9,83.0,84.8,False
SCR_0000533,TBL_0020,rh_alors_20,RH,2024-46,87.5,96.2,88.1,90.6,False
SCR_0000534,TBL_0020,rh_alors_20,RH,2024-47,82.1,89.5,94.9,88.8,False
SCR_0000535,TBL_0020,rh_alors_20,RH,2024-48,82.4,87.6,85.6,85.2,False
SCR_0000536,TBL_0020,rh_alors_20,RH,2024-49,81.2,90.4,96.1,89.2,False
SCR_0000537,TBL_0020,rh_alors_20,RH,2024-50,86.3,89.2,86.5,87.3,False
SCR_0000538,TBL_0020,rh_alors_20,RH,2024-51,78.7,92.6,87.6,86.3,False
SCR_0000539,TBL_0020,rh_alors_20,RH,2024-52,84.3,99.6,89.5,91.1,False
SCR_0000540,TBL_0020,rh_alors_20,RH,2024-53,82.0,88.7,93.7,88.1,False
SCR_0000541,TBL_0021,rh_pas_21,RH,2024-27,85.5,85.7,92.6,87.9,False
SCR_0000542,TBL_0021,rh_pas_21,RH,2024-28,82.3,95.6,93.4,90.4,False
SCR_0000543,TBL_0021,rh_pas_21,RH,2024-29,83.2,93.8,88.3,88.4,False
SCR_0000544,TBL_0021,rh_pas_21,RH,2024-30,88.4,91.5,83.8,87.9,False
SCR_0000545,TBL_0021,rh_pas_21,RH,2024-31,82.4,93.1,86.3,87.3,False
SCR_0000546,TBL_0021,rh_pas_21,RH,2024-32,83.4,87.1,90.1,86.9,False
SCR_0000547,TBL_0021,rh_pas_21,RH,2024-33,93.3,86.8,88.1,89.4,False
SCR_0000548,TBL_0021,rh_pas_21,RH,2024-34,90.6,89.8,90.3,90.2,False
SCR_0000549,TBL_0021,rh_pas_21,RH,2024-35,80.8,91.3,87.1,86.4,False
SCR_0000550,TBL_0021,rh_pas_21,RH,2024-36,88.9,93.6,100.0,94.2,False
SCR_0000551,TBL_0021,rh_pas_21,RH,2024-37,87.3,91.0,89.0,89.1,False
SCR_0000552,TBL_0021,rh_pas_21,RH,2024-38,83.6,91.0,86.5,87.0,False
SCR_0000553,TBL_0021,rh_pas_21,RH,2024-39,85.7,94.0,83.0,87.6,False
SCR_0000554,TBL_0021,rh_pas_21,RH,2024-40,89.6,94.0,87.4,90.3,False
SCR_0000555,TBL_0021,rh_pas_21,RH,2024-41,76.5,88.2,94.5,86.4,False
SCR_0000556,TBL_0021,rh_pas_21,RH,2024-42,84.9,87.0,85.5,85.8,False
SCR_0000557,TBL_0021,rh_pas_21,RH,2024-43,88.4,91.6,86.8,88.9,False
SCR_0000558,TBL_0021,rh_pas_21,RH,2024-44,83.5,88.8,83.4,85.2,False
SCR_0000559,TBL_0021,rh_pas_21,RH,2024-45,91.5,89.0,94.1,91.5,False
SCR_0000560,TBL_0021,rh_pas_21,RH,2024-46,91.1,93.0,85.8,90.0,False
SCR_0000561,TBL_0021,rh_pas_21,RH,2024-47,86.6,89.9,83.5,86.7,False
SCR_0000562,TBL_0021,rh_pas_21,RH,2024-48,86.3,86.5,93.9,88.9,False
